candidate_key,observed_name,aliases,department,locality,neighborhood,address,address_precision,phones,email,website_url,instagram_url,facebook_url,classification,evidence_tier,confidence,activity_status,latest_public_activity,administrative_status,exclusion_index_match,best_index_name,best_index_name_score,best_index_address,best_index_address_score,possible_relationships,coordinate_status,google_place_verification_status,import_recommendation,map_action,source_urls,review_notes
montevideo:residencial-maria-gracia:gaboto-1577,Residencial María Gracia,MARÍA GRACIA,Montevideo,Montevideo,Cordón,Gaboto 1577,door_number,2400 7488 | 097 991 577,,,,,known_exact_match,A,high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,Residencial Margarita,66.7,Gaboto 1323,72.7,,needs_ide_geocoding_after_deduplication,not_run,patch_exclusion_index_or_link_existing_historical_record,no_new_point,https://aderama.org.uy/socios-2026/ | https://1122.com.uy/local/residencial-maria-gracia/LOC893840001 | https://www.gub.uy/ministerio-desarrollo-social/sites/ministerio-desarrollo-social/files/documentos/publicaciones/ELEPEM%20Habilitados%20y%20C%20S%20julio%202019.pdf,"Es conocido por fuente oficial histórica; si falta en el índice, corregir cobertura."
montevideo:mediterraneo-ii:avda-agraciada-3157,Mediterraneo II,Mediterráneo II,Montevideo,Montevideo,Aguada,Avda. Agraciada 3157,door_number,2209 2157 | 099 480 661,,,,,possible_move_or_rebrand,B,high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,MEDITERRÀNEO,88.9,Av. Agraciada 3157,94.4,"El domicilio coincide exactamente con La Rosaleda en el índice. | Puede ser cambio de operador, marca, sucesión o coexistencia temporal.",needs_ide_geocoding_after_deduplication,not_run,create_relationship_review_not_clean_new,do_not_create_duplicate_point,https://aderama.org.uy/socios-2026/,Preservar ambas identidades y fechas; no trasladar estados administrativos.
montevideo:mediterraneo-carrasco:gral-narino-1625,Mediterraneo Carrasco,Mediterráneo Carrasco,Montevideo,Montevideo,Carrasco,Gral. Nariño 1625,door_number,2605 9459,,,,,possible_move_or_rebrand,B,medium_high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,MEDITERRÀNEO,72.7,Gral. Paz 1255,69.0,Puede ser una sede física separada del mismo operador Mediterráneo. | No fusionar con Bulevar Artigas o Agraciada por marca compartida.,needs_ide_geocoding_after_deduplication,not_run,private_branch_relationship_review,private_layer_only_after_branch_and_address_review,https://aderama.org.uy/socios-2026/ | https://inforesidenciales.com.uy/mediterraneo-carrasco/,La unidad física es Gral. Nariño 1625; validar como sede separada.
montevideo:moai-centenario:centenario-3076,MOAI Centenario,Moai Centenario | Grupo Life Centenario,Montevideo,Montevideo,Parque Batlle,Centenario 3076,door_number,092 519 008,,https://grupolife.com.uy/moai-centenario/,,,possible_move_or_rebrand,B,high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,LAR - CENTRO,64.0,Av. Centenario 3076,90.9,"La dirección coincide con Toscana/Toscana Hogar en el índice. | Probable rebranding, sucesión o cambio de operador.",needs_ide_geocoding_after_deduplication,not_run,relationship_review_and_current_name_observation,do_not_create_duplicate_point,https://aderama.org.uy/socios-2026/ | https://grupolife.com.uy/moai-centenario/,Mantener Toscana como nombre histórico hasta resolver la continuidad.
montevideo:moai-french:gral-domingo-french-1726,MOAI French,Moai French | Grupo Life French,Montevideo,Montevideo,Carrasco,Gral. Domingo French 1726,door_number,092 519 008,,https://grupolife.com.uy/moai-french/,,,possible_move_or_rebrand,B,high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,Mi Encanto,57.1,General French 1759,65.1,La dirección coincide con Casa Flora en el índice. | Puede ser rebranding o sucesión del establecimiento.,needs_ide_geocoding_after_deduplication,not_run,relationship_review_and_current_name_observation,do_not_create_duplicate_point,https://aderama.org.uy/socios-2026/ | https://grupolife.com.uy/moai-french/,No crear dos sedes en la misma dirección sin resolver temporalidad.
montevideo:san-fernando-entre-amigos-2:rivera-6137,San Fernando Entre Amigos 2,Residencial Entre Amigos 2 | San Fernando II,Montevideo,Montevideo,Carrasco,Rivera 6137,door_number,,,,,,possible_move_or_rebrand,C,medium_high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,Residencial Entre Amigos,61.5,Rivera 4837,81.8,"El sufijo 2 sugiere una sede adicional, pero debe confirmarse físicamente. | No fusionar con Yamandú Rodríguez ni con otras sedes por teléfono o marca solamente.",needs_ide_geocoding_after_deduplication,not_run,private_branch_review,private_layer_only_after_branch_confirmation,https://aderama.org.uy/socios-2026/,Confirmar que Rivera 6137 funciona como sede distinta y actual.
montevideo:tea-garden:avda-lezica-5858,Tea Garden,Residencial Teagarden | Teagarden,Montevideo,Montevideo,Lezica,Avda. Lezica 5858,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,Residencial Teagarden,94.7,Av. Lezica 5858,93.3,"Diferencia de espaciado/ortografía, mismo domicilio.",needs_ide_geocoding_after_deduplication,not_run,link_alias_and_current_sector_source,no_new_point,https://aderama.org.uy/socios-2026/,Coincidencia fuerte; no duplicar.
montevideo:valle-vilcabamba-ii:fleming-1742,Valle Vilcabamba II,Residencial Valle Vilcabamba II | Vilcabamba Fleming,Montevideo,Montevideo,Carrasco,Fleming 1742,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,Residencial Valle Vilcabamba,91.4,Alejandro Fleming 1741,64.7,"Fleming 1742 versus 1741 puede ser puerta contigua, rango o error de fuente. | Debe conservarse como sede/puerta revisada, no duplicarse por un dígito.",needs_ide_geocoding_after_deduplication,not_run,enrich_existing_facility_or_address_range_after_review,no_new_point_until_door_review,https://aderama.org.uy/socios-2026/,Revisar puerta 1741/1742 y relación con la cadena Vilcabamba.
montevideo:san-antonio:avda-8-octubre-4241,San Antonio,Hotel Residencial San Antonio | Residencial San Antonio,Montevideo,Montevideo,Unión,Avda 8 Octubre 4241,door_number,,,,,,probable_known_match,B,high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,Hotel Residencial San Antonio,78.6,Avda 8 De Octubre 3205,78.0,"El nombre coincide con un registro conocido, pero la dirección observada difiere. | Puede ser mudanza, nueva sede o entrada sectorial desactualizada.",needs_ide_geocoding_after_deduplication,not_run,probable_match_review,do_not_map_as_new,https://aderama.org.uy/socios-2026/,Investigar 8 de Octubre 4241 frente a la dirección conocida antes de decidir.
montevideo:magna:niteroi-948,Magna,Seniority Magna | Magna Niteroi,Montevideo,Montevideo,,Niteroi 948,door_number,,,,,,false_positive,A,high,current_public_presence_detected,,current_final_msp_authorization_observed_in_canelones,no_exact_name_or_address_match,Residencial Humana,72.7,Rivera 4837,54.5,,not_applicable,not_run,discard_from_montevideo_dataset_and_link_to_canelones,do_not_map_as_montevideo,https://aderama.org.uy/socios-2026/ | https://www.gub.uy/ministerio-salud-publica/sites/ministerio-salud-publica/files/2026-06/ELEPEM%20HABILITADOS%20JUNIO%202026.pdf,Falso positivo departamental.
montevideo:residencial-paradise:jacinto-trapani-1187,Residencial Paradise,PARADISE,Montevideo,Montevideo,,Jacinto Trapani 1187,door_number,,,,,,false_positive,B,high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,Abras,61.5,Pedro Trapani 1197,68.4,,not_applicable,not_run,discard_from_montevideo_dataset_and_link_to_treinta_y_tres,do_not_map_as_montevideo,https://aderama.org.uy/socios-2026/ | https://1122.com.uy/local/residencial-paradise/LOC833040001,Falso positivo departamental.
montevideo:alamos-montevideo:ibiray-2398,Álamos Montevideo,Álamos | Los Álamos,Montevideo,Montevideo,,Ibiray 2398,door_number,,,,,,possible_move_or_rebrand,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Residencial Albas de Otoño,57.1,Ibiray 2398,100.0,Ibiray 2398 ya existe en el índice con otra identidad; revisar rebranding o reutilización.,use_existing_or_geocode_only_after_relationship_review,not_run,relationship_review_not_clean_new,do_not_create_duplicate_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:altos-de-boulevard:bulevar-artigas-2188,Altos de Boulevard,Altos de Bulevard,Montevideo,Montevideo,,Bulevar Artigas 2188,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Altos de Bulevard,96.6,Bulevar Artigas 2188,100.0,Misma dirección; variante ortográfica de una entidad conocida.,use_existing_or_geocode_only_after_relationship_review,not_run,link_alias_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:babel-boutique:mariano-uriarte-6537,Babel Boutique,Babel Residencial Boutique | Babel Residel Boutique,Montevideo,Montevideo,,Mariano Uriarte 6537,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Babel Residel Boutique,77.8,Mariano Uriarte 6537,100.0,Misma dirección; normalizar el nombre.,use_existing_or_geocode_only_after_relationship_review,not_run,link_alias_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:bonsejour:pedro-blanes-viale-6222,Bonsejour,Bonsejour (Paal Familia SRL),Montevideo,Montevideo,,Pedro Blanes Viale 6222,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Bonsejour (Paal Familia Srl),58.1,Pedro Blanes Viale 6222,100.0,Misma dirección; nombre abreviado en la fuente sectorial.,use_existing_or_geocode_only_after_relationship_review,not_run,link_alias_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:casa-blanca-ii:pablo-de-maria-1172,Casa Blanca II,Casa Blanca 2,Montevideo,Montevideo,,Pablo de María 1172,door_number,,,,,,possible_move_or_rebrand,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Amanda II,66.7,Pablo de María 1172,100.0,Pablo de María 1172 aparece en el índice con otra identidad; revisar sucesión/reutilización.,use_existing_or_geocode_only_after_relationship_review,not_run,relationship_review_not_clean_new,do_not_create_duplicate_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:casa-del-sol-2:eduardo-raiz-1919,Casa del Sol 2,Casa del Sol II,Montevideo,Montevideo,,Eduardo Raíz 1919,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Casa Del Sol,75.0,Eduardo Raiz 1919,100.0,La dirección ya figura asociada a Casa del Sol; probable sede/puerta conocida.,use_existing_or_geocode_only_after_relationship_review,not_run,link_branch_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:centro-del-adulto-mayor-prado:av-agraciada-3373,Centro del Adulto Mayor Prado,Centro del Adulto Mayor - Prado,Montevideo,Montevideo,,Av. Agraciada 3373,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Centro del Ad. Mayor,85.7,Av. Agraciada 3373,100.0,Misma dirección que una entrada conocida; vincular sede.,use_existing_or_geocode_only_after_relationship_review,not_run,link_alias_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:hotel-lafayette:soriano-1170,Hotel Lafayette,Lafayette,Montevideo,Montevideo,,Soriano 1170,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,exact_name_and_address_match,Hotel Lafayette,100.0,Soriano 1170,100.0,Soriano 1170 coincide con Hotel Lafayette conocido.,use_existing_or_geocode_only_after_relationship_review,not_run,link_alias_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:centro-residencial-lar:juan-m-espinosa-1480,Centro Residencial LAR,LAR,Montevideo,Montevideo,,Juan M. Espinosa 1480,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Centro del Ad. Mayor,84.2,Juan M. Espinosa 1480,100.0,Juan M. Espinosa 1480 coincide con una entrada conocida.,use_existing_or_geocode_only_after_relationship_review,not_run,link_alias_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:las-flores-2:estero-bellaco-2667,Las Flores 2,Las Flores II,Montevideo,Montevideo,,Estero Bellaco 2667,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,LAS FLORES,85.7,ESTERO BELLACO 2667,100.0,Estero Bellaco 2667 coincide con una sede conocida.,use_existing_or_geocode_only_after_relationship_review,not_run,link_branch_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:london-rambla:rambla-tomas-berreta-6885,London Rambla,London House Rambla,Montevideo,Montevideo,,Rambla Tomás Berreta 6885,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,London House Rambla,81.2,Rambla Tomás Berreta 6885,100.0,Rambla Tomás Berreta 6885 coincide con una entidad conocida.,use_existing_or_geocode_only_after_relationship_review,not_run,link_alias_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:mediterraneo-iii:joaquin-suarez-3429,Mediterraneo III,Mediterráneo III,Montevideo,Montevideo,,Joaquin Suarez 3429,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,MEDITERRÀNEO,85.7,Joaquin Suarez 3429,100.0,Joaquín Suárez 3429 coincide con una sede conocida en el índice.,use_existing_or_geocode_only_after_relationship_review,not_run,link_branch_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:moai-libertad:libertad-2840,MOAI Libertad,Moai Libertad | Grupo Life Libertad,Montevideo,Montevideo,,Libertad 2840,door_number,,,,,,possible_move_or_rebrand,B,high,current_public_presence_detected,,not_determined,same_address_different_name,María Violeta,61.5,Libertad 2840,100.0,Libertad 2840 ya tiene una identidad histórica/operativa en el índice.,use_existing_or_geocode_only_after_relationship_review,not_run,relationship_review_and_current_name_observation,do_not_create_duplicate_point,https://aderama.org.uy/socios-2026/ | https://grupolife.com.uy/moai-libertad/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:moai-rivera:guardizabal-1634,MOAI Rivera,Moai Rivera | Grupo Life Rivera,Montevideo,Montevideo,,Guardizabal 1634,door_number,,,,,,possible_move_or_rebrand,B,high,current_public_presence_detected,,not_determined,same_address_different_name,MARIA,62.5,Guardizabal 1634,100.0,Guardizabal 1634 coincide con Casa Campo/otra identidad conocida.,use_existing_or_geocode_only_after_relationship_review,not_run,relationship_review_and_current_name_observation,do_not_create_duplicate_point,https://aderama.org.uy/socios-2026/ | https://grupolife.com.uy/moai-rivera/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:petite-home:manuel-pintos-cardeiros-5647,Petite Home,Petit Home,Montevideo,Montevideo,,Manuel Pintos Cardeiros 5647,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Petit Home,95.2,Manuel Pintos Cardeiros 5647,100.0,Misma sede; variante ortográfica.,use_existing_or_geocode_only_after_relationship_review,not_run,link_alias_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:san-fernando-entre-amigos:yamandu-rodriguez-1399,San Fernando Entre Amigos,Residencial Entre Amigos | San Fernando,Montevideo,Montevideo,,Yamandu Rodríguez 1399,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Residencial Entre Amigos,64.9,Yamandù Rodriguez 1399,100.0,Yamandú Rodríguez 1399 coincide con una entrada conocida.,use_existing_or_geocode_only_after_relationship_review,not_run,link_alias_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:valle-vilcabamba-i:copacabana-6815,Valle Vilcabamba I,Residencial Valle Vilcabamba I,Montevideo,Montevideo,,Copacabana 6815,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Residencial Valle Vilcabamba,94.1,Copacabana 6815,100.0,Copacabana 6815 es una sede conocida de la cadena.,use_existing_or_geocode_only_after_relationship_review,not_run,link_branch_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:valle-vilcabamba-iii:palmas-y-ombues-5804,Valle Vilcabamba III,Residencial Valle Vilcabamba III,Montevideo,Montevideo,,Palmas y Ombúes 5804,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Residencial Valle Vilcabamba,88.9,Palmas Y Ombues 5804,100.0,Palmas y Ombúes 5804 es una sede conocida de la cadena.,use_existing_or_geocode_only_after_relationship_review,not_run,link_branch_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:valle-vilcabamba-iv:almirante-harwood-6214,Valle Vilcabamba IV,Residencial Valle Vilcabamba IV,Montevideo,Montevideo,,Almirante Harwood 6214,door_number,,,,,,known_exact_match,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Residencial Valle Vilcabamba,91.4,Almirante Harwood 6214,100.0,Almirante Harwood 6214 es una sede conocida de la cadena.,use_existing_or_geocode_only_after_relationship_review,not_run,link_branch_and_source,no_new_point,https://aderama.org.uy/socios-2026/,Caso de control del matching: conservar la sede física y no fusionar por marca sola.
montevideo:residencial-esmeralda:agustin-musso-933,Residencial Esmeralda,,Montevideo,Montevideo,Bella Vista,Agustín Musso 933,door_number,099 321 943,,,,,needs_more_evidence,C,medium,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,HOGAR ESPERANZA,66.7,Augusto Turenne 3322,54.1,,needs_ide_geocoding_after_deduplication,not_run,private_review_queue_needs_independent_current_source,do_not_map_until_current_operation_is_independently_confirmed,https://1122.com.uy/local/residencial-esmeralda/LOC883660001,"No hubo coincidencia exacta en el índice, pero la evidencia actual es un solo directorio."
montevideo:residencial-tercera-edad:yaguaron-1958,Residencial Tercera Edad,,Montevideo,Montevideo,Aguada,Yaguarón 1958,door_number,2924 3523 | 096 231 033,,,,,needs_more_evidence,C,medium,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,La Terraza,63.2,Av Garzon 973,61.5,,needs_ide_geocoding_after_deduplication,not_run,private_review_queue_needs_independent_current_source,do_not_map_until_current_operation_is_independently_confirmed,https://1122.com.uy/local/residencial-tercera-edad/LOC520720001,"Nombre genérico; comparar por domicilio y teléfonos, no por nombre solo."
montevideo:anos-royal:mantua-6883,Años Royal,,Montevideo,Montevideo,Carrasco,Mantua 6883,door_number,2604 6324,,,,,known_exact_match,A,high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,Años Luz,66.7,Mariano Uriarte 6383,58.1,,needs_ide_geocoding_after_deduplication,not_run,link_current_directory_source_to_existing_facility,no_new_point,https://1122.com.uy/local/anos-royal/LOC466780001 | https://www.gub.uy/ministerio-desarrollo-social/sites/ministerio-desarrollo-social/files/documentos/publicaciones/ELEPEM%20Habilitados%20y%20C%20S%20julio%202019.pdf,Control de cobertura; no es un descubrimiento nuevo.
montevideo:residencial-punta-palmas:caramuru-5830,Residencial Punta Palmas,,Montevideo,Montevideo,Punta Gorda,Caramurú 5830,door_number,2605 0299 | 097 909 394,,,,,needs_more_evidence,C,medium_high,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,NAPOLES,52.6,Caramurú 5812,84.6,,needs_ide_geocoding_after_deduplication,not_run,private_review_queue_needs_independent_current_source,do_not_map_until_current_operation_is_independently_confirmed,https://1122.com.uy/local/residencial-punta-palmas/LOC815740001,"Domicilio concreto y servicio explícito, pero falta una segunda familia de fuente."
montevideo:residencial-vita-nuova:palmas-y-ombues-5610,Residencial Vita Nuova,,Montevideo,Montevideo,Punta Gorda,Palmas y Ombúes 5610,door_number,091 665 751,,,,,possible_move_or_rebrand,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Aitana SA,62.5,Palmas y Ombúes 5610,100.0,"Puede ser cambio de nombre, operador o reutilización de un domicilio conocido. | El horario publicado por el directorio también podría corresponder a un servicio diurno; confirmar larga estadía.",needs_ide_geocoding_after_deduplication,not_run,relationship_and_service_type_review,do_not_create_duplicate_point,https://1122.com.uy/local/residencial-vita-nuova/LOC796660001,No declarar sede nueva hasta resolver Las Gardenias/Vita Nuova y el tipo de estadía.
montevideo:residencial-santa-clara:teniente-navio-mario-botto-aparicio-1754,Residencial Santa Clara,,Montevideo,Montevideo,Carrasco,Teniente Navío Mario Botto Aparicio 1754,door_number,096 729 761,,,https://www.instagram.com/sclararesidencial/,,probable_new_current,B,high,current_public_presence_detected,2026,not_determined,no_exact_name_or_address_match,Residencia Santa Barbara SRL,75.0,Garzón 1640 entre Casavalle y Aparicio Saravia,46.5,,needs_ide_geocoding_after_deduplication,not_run,private_candidate_after_codex_dry_run,private_candidate_layer_only_after_geocoding_and_human_review,https://www.instagram.com/sclararesidencial/ | https://py.maptons.com/p/14924759374,No hubo coincidencia exacta de nombre o dirección en el índice; verificar place_id después del dry-run.
montevideo:residencial-ac:sin-direccion,Residencial AC,,Montevideo,Montevideo,Pocitos,,missing,099 700 209,,https://www.redresidenciales.uy/residencial_hotel/residencial-ac/,,,address_missing,C,medium,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,RESIDENCIAL RIMAC,57.1,,,El teléfono puede coincidir con otra entidad conocida; Codex debe buscarlo en Supabase antes de crear un candidato.,not_geocodable_without_address,not_run,private_review_queue_address_and_identity_required,review_queue_only,https://www.redresidenciales.uy/residencial_hotel/residencial-ac/,No asignar una coordenada de Pocitos sin domicilio.
montevideo:moiru-ii:sin-direccion,Moirú II,,Montevideo,Montevideo,Prado,,missing,,,,https://www.instagram.com/p/DLsmQZSMKnP/,,address_missing,C,medium,current_public_presence_detected,,not_determined,no_exact_name_or_address_match,Moirú,76.9,,,Puede ser una sede adicional del operador Moirú o un nombre de campaña. | No fusionar ni crear punto sin dirección.,not_geocodable_without_address,not_run,private_branch_review_address_required,review_queue_only,https://www.instagram.com/p/DLsmQZSMKnP/,Necesita domicilio y prueba de sede física distinta.
montevideo:moiru-iii:avenida-agraciada-3444,Moirú III,,Montevideo,Montevideo,Prado,Avenida Agraciada 3444,door_number,099 876 084,,,https://www.instagram.com/reel/DRVNri-kYLE/,https://www.facebook.com/100069769715666/,possible_move_or_rebrand,B,high,current_public_presence_detected,2026,not_determined,no_exact_name_or_address_match,Moirú,71.4,Av. Agraciada 3157,71.8,Probable nueva sede del mismo operador; conservar como sitio físico separado si se confirma. | No fusionar con Moirú de Juan Carlos Blanco 3362.,needs_ide_geocoding_after_deduplication,not_run,private_branch_relationship_review,private_layer_only_after_branch_confirmation_and_geocoding,https://www.facebook.com/100069769715666/ | https://www.instagram.com/reel/DRVNri-kYLE/,"Dos redes del mismo operador no son dos fuentes independientes, pero el domicilio es concreto."
montevideo:residencial-la-foret-la-blanqueada:jaime-cibils-2824,Residencial La Forêt - La Blanqueada,,Montevideo,Montevideo,La Blanqueada,Jaime Cibils 2824,door_number,,,https://www.residenciallaforet.com.uy/,,,possible_move_or_rebrand,B,high,current_public_presence_detected,,not_determined,same_address_different_name,Aires Del Parque,50.0,Jaime Cibils 2824,100.0,El domicilio coincide con Old Trafford en fuentes históricas/proyecto. | Probable cambio de nombre u operador; no crear dos puntos.,needs_ide_geocoding_after_deduplication,not_run,relationship_review_and_current_name_observation,do_not_create_duplicate_point,https://www.residenciallaforet.com.uy/ | https://inforesidenciales.com.uy/old-trafford/,"Mantener Carrasco y La Blanqueada como sedes físicas separadas, pero resolver el nombre histórico de esta dirección."
