id,sources,source_external_ids,google_place_ids,name,department,locality,address,phone,website_url,lat,lng,operational_status,discovered_at,storage_policy,match_status,suggested_residencial_id,confidence,match_reasons,review_status,review_notes
RDC-350c40e0419ba5d3,serpapi,serpapi:ChIJn0rRfjXLr5URnzC-OcrKjK0 | serpapi:ChIJn0rRfjXLr5URnzC-OcrKjK0 | serpapi:ChIJn0rRfjXLr5URnzC-OcrKjK0 | serpapi:ChIJn0rRfjXLr5URnzC-OcrKjK0 | serpapi:ChIJn0rRfjXLr5URnzC-OcrKjK0 | serpapi:ChIJn0rRfjXLr5URnzC-OcrKjK0 | serpapi:ChIJn0rRfjXLr5URnzC-OcrKjK0 | serpapi:ChIJn0rRfjXLr5URnzC-OcrKjK0 | serpapi:ChIJn0rRfjXLr5URnzC-OcrKjK0 | serpapi:ChIJn0rRfjXLr5URnzC-OcrKjK0,ChIJn0rRfjXLr5URnzC-OcrKjK0,Residencia Hogar Norma,Paysandú,,"Charruas 817, 60000 Paysandú, Departamento de Paysandú",099 106 924,,-32.3132321,-58.0891466,Abierto las 24 horas,2026-08-02T00:28:58.503Z,internal_contract_risk,new_candidate,,0,,pending,
RDC-f50f63c7f0151126,serpapi,serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ | serpapi:ChIJHyZaw8_Jr5URegw076jFKDQ,ChIJHyZaw8_Jr5URegw076jFKDQ,Residencia Lore&Car,Paysandú,,"Ituzaingo 1308, 60000 Paysandú, Departamento de Paysandú",096 244 345,,-32.3204596,-58.079155,Abierto las 24 horas,2026-08-02T00:28:58.503Z,internal_contract_risk,new_candidate,,0,,pending,
RDC-e596d55363aeef1a,serpapi,serpapi:ChIJF04PTXvLr5UR_5gaRYub-Sw | serpapi:ChIJF04PTXvLr5UR_5gaRYub-Sw | serpapi:ChIJF04PTXvLr5UR_5gaRYub-Sw | serpapi:ChIJF04PTXvLr5UR_5gaRYub-Sw | serpapi:ChIJF04PTXvLr5UR_5gaRYub-Sw,ChIJF04PTXvLr5UR_5gaRYub-Sw,Residencia Paysandu,Paysandú,,"zorrilla de san martin 975, Dr. Florentino Felippone 1028, 60000 Paysandú, Departamento de Paysandú",,https://linktr.ee/residenciaestudiantilpdu,-32.316843999999996,-58.081444999999995,Abierto las 24 horas,2026-08-02T00:28:58.503Z,internal_contract_risk,new_candidate,,0,,pending,
RDC-9a9ef37d70225e6c,serpapi,serpapi:ChIJX4bwSADLr5URq8XGD2PAm80 | serpapi:ChIJX4bwSADLr5URq8XGD2PAm80 | serpapi:ChIJX4bwSADLr5URq8XGD2PAm80 | serpapi:ChIJX4bwSADLr5URq8XGD2PAm80,ChIJX4bwSADLr5URq8XGD2PAm80,Residencia Universitaria Paysandú (RUP),Paysandú,,"MWQ3+GHR, Paysandú, 60000 Paysandú, Departamento de Paysandú",,,-32.3111488,-58.0960976,,2026-08-02T00:28:58.503Z,internal_contract_risk,new_candidate,,0,,pending,
RDC-ce6b42fef751b067,serpapi,serpapi:ChIJI_MUjfbJr5URAPOR8cnFy_M,ChIJI_MUjfbJr5URAPOR8cnFy_M,Residencia Universitaria Pueblo Universitario,Paysandú,,"Capitan Francisco Bicudo 1124, 60000 Paysandú, Departamento de Paysandú",098 217 480,,-32.3276219,-58.0858875,Abierto las 24 horas,2026-08-02T00:28:58.503Z,internal_contract_risk,new_candidate,,0,,pending,
RDC-eea7f13cd1313782,serpapi,serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs | serpapi:ChIJUy2fYgDJr5UREHh3NfWHahs,ChIJUy2fYgDJr5UREHh3NfWHahs,Residencial Colibrí de Adultos y Adultos mayores,Paysandú,,"Av Italia 2334, 60000 Paysandú, Departamento de Paysandú",098 235 824,https://www.instagram.com/residencialcolibri.paysandu?igsh=MXVrdTZvdTJxMWF0bg==&utm_source=qr,-32.3218192,-58.057134399999995,,2026-08-02T00:28:58.503Z,internal_contract_risk,new_candidate,,0,,pending,
RDC-1032d0456d6fa4b5,serpapi,serpapi:ChIJCwwIN7-hvyoRRFYN71Wc6w0,ChIJCwwIN7-hvyoRRFYN71Wc6w0,Residencial para adultos mayores Guadalupe,Paysandú,,,092 655 759,,-32.620613299999995,-55.7834724,,2026-08-02T00:28:58.503Z,internal_contract_risk,new_candidate,,0,,pending,
RDC-17cfd19a6ecd8d0e,serpapi,serpapi:ChIJ7fNilA-Hn5URVA7q24DMYB8 | serpapi:ChIJ7fNilA-Hn5URVA7q24DMYB8,ChIJ7fNilA-Hn5URVA7q24DMYB8,"Residencial y Servicio de Acompañante para adulto mayor Jardines Rosa , Montevideo, Uruguay",Paysandú,,"Dr. Alejandro Gallinal 1852, 11100 Montevideo, Departamento de Montevideo",095 090 982,https://residencialjardinesrosa.com/,-34.884616199999996,-56.0995375,,2026-08-02T00:28:58.503Z,internal_contract_risk,new_candidate,,0,,pending,
RDC-ff7e9ee3a025744e,serpapi,serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE | serpapi:ChIJBbaJv73Jr5URBj94UA8ylNE,ChIJBbaJv73Jr5URBj94UA8ylNE,Santa lucia residencial del adulto mayor,Paysandú,,"Montecaseros 1028, 60000 Paysandú, Departamento de Paysandú",4725 1011,,-32.3163833,-58.0798789,,2026-08-02T00:28:58.503Z,internal_contract_risk,new_candidate,,0,,pending,
RDC-67d9c0cf820abbea,serpapi,serpapi:ChIJpa6HVQBPqJURuP7nqZkduxI,ChIJpa6HVQBPqJURuP7nqZkduxI,Tacuarembó,Paysandú,,"72QC+R72, 45000 Tacuarembó, Departamento de Tacuarembó",,,-31.7104827,-55.9793696,,2026-08-02T00:28:58.503Z,internal_contract_risk,new_candidate,,0,,pending,
RDC-27b84c3a4cd346b4,serpapi,serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE | serpapi:ChIJLTFobFnLr5UR3zTyqFM4RDE,ChIJLTFobFnLr5UR3zTyqFM4RDE,Residencia Maria Carolina,Paysandú,,"Blvr. Gral. Artigas 2800, 60000 Nuevo Paysandu, Departamento de Paysandú",098 190 103,https://facebook.com/mariacarolina.residencia,-32.284458199999996,-58.063961799999994,Abierto las 24 horas,2026-08-02T00:28:58.503Z,internal_contract_risk,possible_match,ELP-0720,0.88,nombre casi idéntico | nombre distintivo exacto,pending,
RDC-8b933c479ee0ee3f,serpapi,serpapi:ChIJx50P4ig6FUQRU8AtoXHZCw4,ChIJx50P4ig6FUQRU8AtoXHZCw4,Residencial Las Nonas,Paysandú,,,097 941 643,,-32.3175646,-58.0791269,Cerrado · Abre a las 9 a. m. del dom,2026-08-02T00:28:58.503Z,internal_contract_risk,possible_match,ELP-0719,0.88,nombre distintivo exacto,pending,
RDC-e6e4f7afbec33bc3,serpapi,serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U | serpapi:ChIJYySieDDJr5URo0jyPma5c8U,ChIJYySieDDJr5URo0jyPma5c8U,Carpe Diem,Paysandú,,"Montecaseros 785, 60000 Paysandú, Departamento de Paysandú",099 856 883,https://www.carpediempaysandu.uy/,-32.3206238,-58.0807298,,2026-08-02T00:28:58.503Z,internal_contract_risk,probable_match,MSP24-193,0.95,nombre casi idéntico | nombre distintivo exacto | 25 m entre coordenadas,pending,
RDC-944eda5322b1fb12,serpapi,serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A | serpapi:ChIJ16LOhXrJr5URjVF1dzAuQ6A,ChIJ16LOhXrJr5URjVF1dzAuQ6A,Casa Provenza,Paysandú,,"Av. Soriano 1117, 60000 Paysandú, Departamento de Paysandú",095 809 096,https://www.casaprovenza.com.uy/,-32.3255318,-58.085409999999996,Abierto las 24 horas,2026-08-02T00:28:58.503Z,internal_contract_risk,probable_match,MSPREG24-025,0.95,nombre casi idéntico | nombre distintivo exacto | 7 m entre coordenadas,pending,
RDC-3ca4f18e58e71f90,serpapi,serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA | serpapi:ChIJNeDZu-bLr5URsgkp3MliTpA,ChIJNeDZu-bLr5URsgkp3MliTpA,Residencia San Cono - RSC,Paysandú,,"Juan 1341, 60000 Paysandú, Departamento de Paysandú",4723 3047,,-32.3101986,-58.0800724,Cerrado · Abre a las 9 a. m. del dom,2026-08-02T00:28:58.503Z,internal_contract_risk,probable_match,ELP-0721,0.95,nombre similar | 16 m entre coordenadas,pending,
